index_new,mz,RT,dataset.x,dataset.y,comp1.x,comp1.y,GroupContrib.x,GroupContrib.y,Compound_Name,rev_cosine,ba_lib,syn_lib,Concordance,mean_vip
544,417.11237693982105,3.3983712,MSV000089558_18287,MSV000092652_18578,1.617974480656346,1.4885262933305956,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5532503869934708
45,640.4448491940453,5.802675,MSV000089558_34228,MSV000092652_28105,1.8799067352981413,1.2262581635410312,TRUE,FALSE,NA,NA,NA,NA,No,1.5530824494195863
210,344.27980914128324,5.4181333,MSV000089558_31253,MSV000092652_27214,1.5469927893525366,1.558908811780488,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5529508005665122
312,260.18586964041134,4.1770754,MSV000089558_26052,MSV000092652_23222,1.5136096984384872,1.5915623310978113,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5525860147681492
192,332.24343859874904,4.467733,MSV000089558_27561,MSV000092652_24188,1.6220248444024066,1.48238297500204,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5522039097022233
535,414.1958381566791,3.3355067,MSV000089558_18131,MSV000092652_18193,1.306701593116373,1.7935508003735676,FALSE,TRUE,NA,NA,NA,NA,No,1.5501261967449702
556,423.32764056823186,4.8239417,MSV000089558_27345,MSV000092652_25526,1.3629818396581688,1.7363960356669588,FALSE,TRUE,NA,NA,NA,NA,No,1.5496889376625638
194,333.2637914432283,3.6450331,MSV000089558_20524,MSV000092652_20354,1.7521734007984002,1.3441668900949164,FALSE,FALSE,"""Candidate Pentahydroxylated bile acid (delta mass -108.0217; sirius atomic difference: -6C, -4H, -2O; buddy atomic difference: -6C, -4H, -2O)""",NA,NA,NA,Yes,1.5481701454466583
659,849.3704041045626,3.4109974,MSV000089558_18502,MSV000092652_18798,1.6763142967903024,1.419789442668902,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5480518697296022
338,356.1742818225478,2.572999,MSV000089558_13279,MSV000092652_12629,1.5168069017111168,1.5785726637603599,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5476897827357383
626,543.161239169124,2.8687415,MSV000089558_14789,MSV000092652_14917,1.7740048778900637,1.3211819796411137,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5475934287655888
247,207.06531277608184,2.3033423,MSV000089558_11770,MSV000092652_10859,1.2857883624031496,1.804767262314016,TRUE,FALSE,NA,NA,NA,Sinapic acid (known structural isomers: 0; isobaric peaks in run: 3),No,1.5452778123585829
421,278.1025302434441,2.148303,MSV000089558_10603,MSV000092652_9471,1.3517801197237858,1.7386186645623296,FALSE,TRUE,NA,NA,NA,NA,No,1.5451993921430578
7,564.2137758588169,0.31180233,MSV000089558_3344,MSV000092652_2649,1.7900322276162672,1.2971035312620738,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5435678794391705
658,839.5639462590074,3.8807247,MSV000089558_23743,MSV000092652_21592,1.3188957206910483,1.7658773754914983,FALSE,FALSE,"""(2S,4R)-4-((3R,5S,7R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-hydroxypentanoic acid""",NA,NA,NA,Yes,1.5423865480912733
462,297.1451340064544,2.5064971,MSV000089558_12844,MSV000092652_12097,1.440202393211891,1.6442330864705792,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5422177398412351
268,227.16435370433643,5.4617000000000004,MSV000089558_32710,MSV000092652_27358,1.3519885277785673,1.7304684225477642,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5412284751631657
188,330.30047882721277,6.5989413,MSV000089558_38223,MSV000092652_30047,1.4901922111880928,1.5922108399810226,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5412015255845577
651,798.5875613836093,4.4637,MSV000089558_27488,MSV000092652_24163,1.528075315206672,1.5515755941264973,FALSE,FALSE,"""Candidate Trihydroxylated bile acid (delta mass 389.2932; sirius atomic difference: 24C, 39H, 1N, 3O; buddy atomic difference: 24C, 39H, 1N, 3O)""",Trihydroxylated bile acid_3-hydroxy-12-oxocholan-24-oic acid [M+NH4]+,7-keto-lithocholic-acid_(Z)-icos-11-enoic-acid_L-aspartic-acid-[Bile-acid] (known structural isomers: 1; isobaric peaks in run: 0),NA,Yes,1.5398254546665846
399,388.3058644135063,4.0438714,MSV000089558_23410,MSV000092652_22296,1.598005496997928,1.4810293105855112,TRUE,TRUE,NA,NA,NA,"Candidate Carnitine (delta mass 226.1924; sirius atomic difference: 14C, 26H, 2O; buddy atomic difference: 14C, 26H, 2O; putative explanation: CAR 14:0;O)",Yes,1.5395174037917196
53,656.4360009554658,5.100992,MSV000089558_31027,MSV000092652_26370,1.4363233498117076,1.6410729621855928,TRUE,FALSE,NA,NA,NA,NA,No,1.5386981559986501
201,338.233560770257,3.580973,MSV000089558_20284,MSV000092652_19861,1.422474026003388,1.6511848726164466,TRUE,TRUE,NA,NA,NA,"Candidate Carnitine (delta mass 176.1202; sirius atomic difference: 12C, 16H, 1O; buddy atomic difference: 12C, 16H, 1O; putative explanation: CAR 12:3)",Yes,1.5368294493099173
546,420.2283939428855,3.998705,MSV000089558_23499,MSV000092652_22284,1.4096175702382983,1.6616461704739733,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5356318703561358
335,275.13918280957813,2.265039,MSV000089558_11529,MSV000092652_10580,1.188046621424731,1.882211545820364,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5351290836225475
324,269.1747499003081,3.2733955,MSV000089558_16949,MSV000092652_17087,1.3138309435371773,1.7561731655973472,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5350020545672622
652,807.5749428660114,4.730238,MSV000089558_28846,MSV000092652_25134,1.3389917654223054,1.7280814257283705,FALSE,FALSE,"""(4R)-4-((5S,7R,9S,10S,12S,13R,14S,17R)-7,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid""",NA,NA,NA,Yes,1.533536595575338
83,450.2601379601619,2.5750914,MSV000089558_13307,MSV000092652_12666,1.5972423281597896,1.4694221509607364,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5333322395602629
578,432.1715925150209,0.2992539,MSV000089558_3162,MSV000092652_2250,1.768010224102022,1.2955372938291678,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5317737589655949
34,613.2836476889942,3.2417798,MSV000089558_16579,MSV000092652_17050,1.1257185901051312,1.9371069828538892,FALSE,TRUE,"""Candidate Trihydroxylated bile acid (delta mass 203.9886; sirius atomic difference: 5C, 4H, 2N, 5O, 1S)""",Trihydroxylated bile acid_l-cystine [M-H2O+H]+,NA,NA,No,1.5314127864795102
521,408.25687558600856,4.7662506,MSV000089558_29077,MSV000092652_25284,1.2807563952759513,1.7804769138244527,FALSE,FALSE,NA,NA,NA,NA,Yes,1.530616654550202
141,488.23954587889114,2.771643,MSV000089558_14425,MSV000092652_14117,1.3929404508809582,1.6674087591871751,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5301746050340665
465,300.1287085135308,0.3152636,MSV000089558_3630,MSV000092652_2416,1.7556458089402707,1.3039046399633214,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5297752244517961
329,271.19045531541263,2.3727365,MSV000089558_12119,MSV000092652_11209,1.4995408670008223,1.5595200561582985,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5295304615795604
401,390.23037478277126,4.378157,MSV000089558_26630,MSV000092652_23754,1.3797028236145932,1.6781494960655359,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5289261598400645
269,229.097494008402,2.15155,MSV000089558_10939,MSV000092652_9686,1.4384144890423607,1.6175226665534286,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5279685777978946
436,286.1315348745405,1.3571464,MSV000089558_8795,MSV000092652_6981,1.3450857098817317,1.7101241602843371,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5276049350830343
235,187.13296955816097,5.450393,MSV000089558_32696,MSV000092652_27309,1.5060572506671055,1.5478105578668355,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5269339042669705
300,255.159213166156,2.205852,MSV000089558_10918,MSV000092652_9831,1.5360167818949926,1.5168049436472222,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5264108627711073
577,431.3124154085297,5.1383834,MSV000089558_31244,MSV000092652_26504,1.2306712997277516,1.821019292281916,FALSE,TRUE,NA,NA,NA,NA,No,1.5258452960048339
663,704.5213211719487,3.765768,MSV000089558_22021,MSV000092652_21114,1.3759327077966204,1.6751520523114463,FALSE,TRUE,NA,NA,NA,NA,No,1.5255423800540333
512,406.2339972663828,2.9983716,MSV000089558_15916,MSV000092652_15691,1.5364382445214626,1.5139250898481837,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5251816671848233
452,293.16197032962,0.9614697,MSV000089558_7949,MSV000092652_6286,1.6017049911914423,1.4478378761029622,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5247714336472022
240,193.12243140514275,3.517138,MSV000089558_20299,MSV000092652_20054,1.5427908920233624,1.5054621201483624,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5241265060858624
27,600.2928918629652,2.602213,MSV000089558_13336,MSV000092652_12851,1.9329406397889672,1.1108348119326514,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5218877258608092
189,331.07556192296624,3.7110937,MSV000089558_21217,MSV000092652_20704,1.0572123669294933,1.9839598560776248,TRUE,TRUE,NA,NA,NA,NA,Yes,1.520586111503559
613,522.3781418945144,4.59699,MSV000089558_28411,MSV000092652_24796,1.4099674586971003,1.628334151055308,FALSE,TRUE,NA,NA,NA,"Candidate Carnitine (delta mass 360.2659; sirius atomic difference: 23C, 36H, 3O; buddy atomic difference: 23C, 36H, 3O; putative explanation: CAR 23:4;O2)",No,1.5191508048762041
650,785.5923440751022,4.758378,MSV000089558_28843,MSV000092652_25131,1.36259747470455,1.6746506485974422,FALSE,FALSE,"""Candidate Dihydroxylated bile acid (delta mass 392.2913; sirius atomic difference: 24C, 40H, 4O; buddy atomic difference: 24C, 40H, 4O; spectral library match to CCMSLIB00003136484, Spectral Match to Deoxycholic acid from NIST14)""",NA,NA,NA,Yes,1.518624061650996
197,336.10822447041664,1.9649434,MSV000089558_10180,MSV000092652_8546,1.6633228882948592,1.372816512773243,TRUE,TRUE,NA,NA,NA,NA,Yes,1.518069700534051
304,257.1486730764134,0.2881072,MSV000089558_1487,MSV000092652_1385,1.4553479114370358,1.578189443300418,FALSE,FALSE,BETAINE,NA,NA,NA,Yes,1.5167686773687268
471,303.13425604086706,2.0758305,MSV000089558_10491,MSV000092652_9229,1.6495986221678556,1.3830246768367305,FALSE,FALSE,NA,NA,NA,NA,Yes,1.516311649502293
566,426.321514429536,3.9248936,MSV000089558_24376,MSV000092652_21787,1.253650551510925,1.7775036893157434,FALSE,FALSE,"""Candidate Trihydroxylated bile acid (delta mass 17.0258; buddy atomic difference: 3H, 1N; spectral library match to CCMSLIB00003137151, Spectral Match to Cholic acid from NIST14)""",NA,NA,NA,Yes,1.5155771204133344
169,324.2899367720016,5.679584,MSV000089558_33660,MSV000092652_27790,1.5544920832236189,1.4742139585188176,FALSE,TRUE,Spectral Match to Linoleoyl ethanolamide from NIST14,NA,NA,NA,No,1.5143530208712184
646,1022.3583187870208,3.3139808,MSV000089558_18308,MSV000092652_18487,1.7359222858656582,1.287832748787833,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5118775173267456
517,407.27966453984686,4.132178,MSV000089558_22622,MSV000092652_22934,1.2483131866028276,1.7750375552056588,FALSE,FALSE,"""Candidate Tetrahydroxylated bile acid (delta mass -18.0105; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00006581917, """"3alpha,7alpha-dihydroxy-12-oxo-5beta-cholanic acid"""")""",NA,NA,NA,Yes,1.5116753709042432
376,375.10119586656214,3.6225147,MSV000089558_20460,MSV000092652_20259,1.329452338269899,1.6881379996260841,TRUE,TRUE,NA,NA,NA,NA,Yes,1.5087951689479917
250,211.13277723899031,2.3509347,MSV000089558_12108,MSV000092652_10836,1.2277671340786698,1.7890036858058813,FALSE,FALSE,Jasmonic Acid,NA,NA,NA,Yes,1.5083854099422755
286,243.1341666067942,1.983076,MSV000089558_11158,MSV000092652_8594,1.907438682712891,1.1037283962382933,TRUE,TRUE,NA,NA,NA,Pyroglutamic acid_L-leucine (known structural isomers: 2; isobaric peaks in run: 2),Yes,1.5055835394755923
293,248.18587768835377,2.429495,MSV000089558_12452,MSV000092652_11700,1.4579553574351776,1.5468879309133885,FALSE,FALSE,NA,NA,NA,NA,Yes,1.502421644174283
630,146.16522487224435,0.37230965,MSV000089558_3371,MSV000092652_3213,1.4845656162832033,1.519891657811848,FALSE,TRUE,NA,NA,NA,NA,No,1.5022286370475255
279,239.10246043913503,0.419475,MSV000089558_4925,MSV000092652_3865,1.3217325718721005,1.6817686454471212,FALSE,FALSE,Spectral Match to Gly-Tyr from NIST14,NA,NA,NA,Yes,1.5017506086596109
289,245.1750657480864,2.6839976,MSV000089558_14032,MSV000092652_13613,1.1969075485767524,1.8061225183112377,FALSE,FALSE,NA,NA,NA,NA,Yes,1.501515033443995
170,325.1765290599868,2.558917,MSV000089558_13117,MSV000092652_12575,1.4685436544520953,1.5335372075233353,FALSE,FALSE,NA,NA,NA,NA,Yes,1.5010404309877154
296,252.0866320012486,2.2437994,MSV000089558_11505,MSV000092652_10397,1.4954295366870116,1.5049747991768172,TRUE,TRUE,NA,NA,NA,Ferulic acid_glycine (known structural isomers: 0; isobaric peaks in run: 2),Yes,1.5002021679319144
413,393.2630362852687,3.577555,MSV000089558_19909,MSV000092652_19811,1.2648664674559238,1.7349085159299589,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4998874916929412
40,626.4254897554015,5.6711464,MSV000089558_33558,MSV000092652_27800,1.8773999685332547,1.1212388148735426,TRUE,FALSE,NA,NA,NA,NA,No,1.4993193917033987
282,241.14370537229425,2.6195703,MSV000089558_14330,MSV000092652_12181,1.540147154660053,1.4578673266351065,FALSE,TRUE,NA,NA,NA,NA,No,1.4990072406475798
245,203.15019144035517,0.24236554,MSV000089558_1922,MSV000092652_990,1.402268496930658,1.5951808148929165,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4987246559117873
514,406.29532928163707,4.556428,MSV000089558_28153,MSV000092652_24587,1.385731388792052,1.6093743774094509,FALSE,FALSE,"""Candidate Trihydroxylated bile acid (delta mass -2.996; sirius atomic difference: -1H, 1N, -1O; buddy atomic difference: -1H, 1N, -1O)""",NA,NA,NA,Yes,1.4975528831007514
534,413.2664246021075,4.4666452,MSV000089558_27427,MSV000092652_24154,1.3672712784236545,1.6274479608411772,FALSE,FALSE,NA,NA,NA,NA,Yes,1.497359619632416
350,362.1599708722701,3.8526387,MSV000089558_22619,MSV000092652_21639,1.3819030855704237,1.6127080223847858,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4973055539776048
629,146.1176272906788,0.27520698,MSV000089558_3228,MSV000092652_2105,1.5058879465190613,1.4875925221034956,FALSE,FALSE,NA,NA,NA,Candidate Carnitine (delta mass -15.9948; sirius atomic difference: -1O; buddy atomic difference: -1O; putative explanation: N/A),Yes,1.4967402343112783
51,649.275466262408,3.179558,MSV000089558_18610,MSV000092652_16881,1.8759724302363157,1.1149283549615505,TRUE,TRUE,NA,NA,NA,NA,Yes,1.495450392598933
287,243.15933504788987,4.207263,MSV000089558_26048,MSV000092652_23085,1.5596271657261136,1.4312198562428742,FALSE,FALSE,NA,NA,NA,NA,Yes,1.495423510984494
213,346.2238101805291,2.8369966,MSV000089558_14093,MSV000092652_14097,1.4536443776567964,1.5370376738459703,TRUE,TRUE,NA,NA,NA,Candidate Carnitine with acetylcysteine substitution (delta mass 184.1102 putative explanation: CAR 10:1;O2),Yes,1.4953410257513835
139,488.12268450515376,2.1041214,MSV000089558_10688,MSV000092652_9396,1.354908029375882,1.6344410418229007,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4946745355993913
249,209.12836517242025,2.1558034,MSV000089558_9822,MSV000092652_9714,1.628831748096454,1.3603748632844386,FALSE,TRUE,NA,NA,NA,NA,No,1.4946033056904464
181,327.2531916127937,4.651225,MSV000089558_28624,MSV000092652_24923,1.6077012592731201,1.3810366168681365,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4943689380706284
302,256.19094411087514,2.0157397,MSV000089558_10320,MSV000092652_8899,1.5933512315109353,1.3950631818891506,FALSE,FALSE,NA,NA,NA,NA,Yes,1.494207206700043
605,518.3233778504014,4.6489406,MSV000089558_28487,MSV000092652_24868,1.4091651119356114,1.5780241519613458,FALSE,FALSE,PC(18:3/0:0); [M+H]+ C26H49N1O7P1,NA,NA,NA,Yes,1.4935946319484787
468,301.23746547033113,4.561168,MSV000089558_28232,MSV000092652_24620,1.4556566658946273,1.5309469851694966,FALSE,FALSE,NA,NA,NA,NA,Yes,1.493301825532062
451,292.20191505829416,0.45129773,MSV000089558_5127,MSV000092652_3910,1.1135975505382878,1.8721221978800497,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4928598742091688
234,355.1500287852814,2.0027244,MSV000089558_10275,MSV000092652_8745,1.6205453922787916,1.365053233725169,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4927993130019803
608,521.1596208174786,2.9481153,MSV000089558_15392,MSV000092652_15330,1.8306626258765468,1.1528784624097956,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4917705441431712
215,346.2595542262009,5.1815133,MSV000089558_31630,MSV000092652_26667,1.5079778302849987,1.4739549367225917,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4909663835037952
388,382.10743843866766,1.8746376,MSV000089558_9897,MSV000092652_8199,1.651711313956421,1.329338749304313,FALSE,FALSE,NA,NA,NA,NA,Yes,1.490525031630367
408,392.28332819917455,4.4777327,MSV000089558_28106,MSV000092652_23929,1.7155217680345685,1.2617204089717111,TRUE,TRUE,NA,NA,NA,Candidate Carnitine (delta mass 230.1671 putative explanation: CAR 16:4),Yes,1.4886210885031397
63,439.31768112389665,3.7655551,MSV000089558_22049,MSV000092652_21132,1.3877515368288844,1.5872145202796466,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4874830285542655
319,266.1606657244839,2.287268,MSV000089558_11502,MSV000092652_10169,1.1442773407039422,1.8298044402494917,FALSE,FALSE,NA,NA,NA,NA,Yes,1.487040890476717
222,349.2353763460017,5.4392943,MSV000089558_32626,MSV000092652_27269,1.3562437084978565,1.6170318311700265,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4866377698339415
446,291.14579662892527,2.1823733,MSV000089558_10980,MSV000092652_9822,1.5492018503648612,1.4217544302136167,FALSE,FALSE,NA,NA,NA,NA,Yes,1.485478140289239
178,326.2961388672117,5.678848,MSV000089558_33762,MSV000092652_27764,1.5299284050947266,1.4398892161651653,FALSE,TRUE,Spectral Match to N-Oleoylethanolamine from NIST14,NA,NA,NA,No,1.484908810629946
171,325.2740294288003,3.1544986,MSV000089558_16763,MSV000092652_16639,1.483548188933039,1.4854336612719363,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4844909251024876
30,609.3281926374048,3.5409546,MSV000089558_19513,MSV000092652_19579,1.4753407577117912,1.4913705419052612,FALSE,FALSE,NA,NA,NA,NA,Yes,1.483355649808526
594,499.3276119828952,3.586014,MSV000089558_19741,MSV000092652_19944,1.874090771866627,1.0909175225805816,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4825041472236045
257,218.1025557286269,0.40106818,MSV000089558_4754,MSV000092652_3686,1.122838316145509,1.8383457553329432,FALSE,TRUE,NA,NA,NA,NA,No,1.4805920357392262
47,642.4201570747942,4.978336,MSV000089558_30349,MSV000092652_25995,1.9010443976294895,1.0568925134987026,TRUE,FALSE,NA,NA,NA,NA,No,1.478968455564096
528,410.3263843337102,4.7267423,MSV000089558_28860,MSV000092652_25148,1.4162254616956913,1.5411564752321867,FALSE,FALSE,"""Candidate Dihydroxylated bile acid (delta mass 17.0266; sirius atomic difference: 3H, 1N; buddy atomic difference: 3H, 1N)""",NA,NA,NA,Yes,1.478690968463939
67,441.25993761263527,4.8557377,MSV000089558_29557,MSV000092652_25531,1.608427270791179,1.3484624062419353,FALSE,TRUE,NA,NA,NA,NA,No,1.4784448385165572
579,432.2385968196163,4.5944295,MSV000089558_28341,MSV000092652_24772,1.5843116853486545,1.3721065986405236,TRUE,TRUE,C. rotalis terpenoid,NA,NA,cyclopropanecarboxylic-acid_abscisic-acid_L-proline (known structural isomers: 0; isobaric peaks in run: 1),Yes,1.478209141994589
520,408.24196914362864,4.2097178,MSV000089558_25906,MSV000092652_23092,1.2824528872376422,1.6721140729680384,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4772834801028403
479,306.2280023765509,1.9076816,MSV000089558_10193,MSV000092652_8341,1.4779856480818065,1.4764942350439223,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4772399415628645
533,413.1980764763172,3.1924465,MSV000089558_16978,MSV000092652_16956,1.5542857696306138,1.3999125203859806,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4770991450082973
61,684.4658140824126,2.2485735,MSV000089558_11781,MSV000092652_10341,1.5812268879860476,1.3702994946350053,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4757631913105265
3,555.3169547540516,2.2438452,MSV000089558_11358,MSV000092652_10284,1.2968477962126128,1.6495293368268535,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4731885665197333
172,326.106199771735,2.704144,MSV000089558_14051,MSV000092652_13655,1.6431108860804966,1.2978242027991207,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4704675444398085
494,397.2078486688644,1.482684,MSV000089558_8972,MSV000092652_7139,1.7064840376183745,1.233858184743832,TRUE,TRUE,NA,NA,NA,NA,Yes,1.470171111181103
315,263.1029702344335,2.1163478,MSV000089558_10686,MSV000092652_9353,1.5539710454214886,1.3790043238621637,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4664876846418262
368,372.17663358470867,1.9218979,MSV000089558_10213,MSV000092652_8367,1.8367719316232731,1.0957934792604846,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4662827054418788
100,459.2138427505084,2.6824255,MSV000089558_14296,MSV000092652_13541,1.282704755495726,1.6466752842487167,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4646900198722212
157,319.19116790509196,4.117865,MSV000089558_25363,MSV000092652_22762,1.610695158446375,1.316290730817255,FALSE,FALSE,NA,NA,NA,NA,Yes,1.463492944631815
168,323.2585046029421,2.7676282,MSV000089558_14348,MSV000092652_14068,1.1360360892685892,1.7902596067404657,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4631478480045275
653,809.3121722200278,3.3337648,MSV000089558_17959,MSV000092652_18177,1.4121718994116077,1.5137403062694053,TRUE,FALSE,NA,NA,NA,NA,No,1.4629561028405065
642,875.3588902869562,3.6642654,MSV000089558_20770,MSV000092652_20434,1.6145531791356162,1.3108281404472477,TRUE,TRUE,NA,NA,NA,NA,Yes,1.462690659791432
558,424.24462189610466,2.5371575,MSV000089558_13120,MSV000092652_12440,1.5507427255186133,1.373637224887707,FALSE,FALSE,NA,NA,NA,NA,Yes,1.46218997520316
265,225.148834259468,1.9688265,MSV000089558_10187,MSV000092652_8498,1.1023048565884126,1.820048624326814,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4611767404576133
317,265.0821204609899,1.9606296,MSV000089558_10116,MSV000092652_8644,1.1006524872882102,1.820776432165042,FALSE,FALSE,NA,NA,NA,NA,Yes,1.460714459726626
422,279.0999780263152,0.47743633,MSV000089558_5517,MSV000092652_4374,1.2528588125807958,1.6679531004763817,FALSE,TRUE,NA,NA,NA,NA,No,1.4604059565285887
565,426.3137206877776,3.8494158,MSV000089558_22596,MSV000092652_21672,1.3341972641770188,1.586523574557969,FALSE,TRUE,NA,NA,NA,NA,No,1.460360419367494
541,416.2282158827113,2.3763463,MSV000089558_12184,MSV000092652_11325,1.0627320714399155,1.857640822123091,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4601864467815031
331,272.22224988622787,2.823873,MSV000089558_14666,MSV000092652_14398,1.6099539629913966,1.3100043071584107,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4599791350749036
225,350.2072652960106,2.6916769,MSV000089558_13928,MSV000092652_13537,1.7520342826682977,1.1662272945176664,FALSE,FALSE,NA,NA,NA,NA,Yes,1.459130788592982
44,639.3244033696267,2.6273239,MSV000089558_13473,MSV000092652_13076,1.1556984421863705,1.7605091499274577,TRUE,TRUE,NA,NA,NA,NA,Yes,1.458103796056914
352,363.1415077990872,0.6832693,MSV000089558_6678,MSV000092652_5168,1.4396465926413429,1.4752800590568687,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4574633258491057
386,380.24633346570215,3.672721,MSV000089558_20858,MSV000092652_20583,1.6983420439654864,1.2113124389563688,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4548272414609276
340,357.2497721664952,0.37827003,MSV000089558_2212,MSV000092652_467,1.7541992391425558,1.1552793296768553,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4547392844097056
15,584.2747454492861,3.488181,MSV000089558_18735,MSV000092652_19088,1.646954171343417,1.2607388266007802,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4538464989720987
136,484.2441970096913,3.5263226,MSV000089558_19337,MSV000092652_19490,1.62631882594152,1.2807869512129828,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4535528885772515
460,295.16544353812117,1.9491655,MSV000089558_10044,MSV000092652_8586,1.1664810025489576,1.7396662598944064,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4530736312216819
400,389.2692735087651,4.5555,MSV000089558_28145,MSV000092652_24593,1.2285402168916826,1.6775782495382157,FALSE,FALSE,"""Candidate Tetrahydroxylated bile acid (delta mass -36.0211; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005465139, """"(4R)-4-((3S,5S,7S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")""",NA,NA,NA,Yes,1.4530592332149492
305,257.1946936937207,2.0136008,MSV000089558_10280,MSV000092652_8695,1.4861607397631906,1.4188868419153708,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4525237908392807
500,399.1811020791555,3.7455842,MSV000089558_21708,MSV000092652_20998,1.727915734265628,1.1770052125738295,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4524604734197286
173,326.1718034706876,2.065471,MSV000089558_10881,MSV000092652_9642,1.7176255878320652,1.1860076361434613,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4518166119877631
396,386.3268314913682,4.984394,MSV000089558_30659,MSV000092652_25986,1.5152586348827715,1.384506791533735,TRUE,TRUE,NA,NA,NA,Candidate Carnitine (delta mass 224.2142 putative explanation: CAR 15:0),Yes,1.4498827132082532
161,322.27425399488857,5.346468,MSV000089558_32142,MSV000092652_27053,1.5379989569421346,1.3585338393031208,FALSE,TRUE,Spectral Match to .alpha.-Linolenoyl ethanolamide from NIST14,NA,NA,NA,No,1.4482663981226276
217,347.16072882045114,3.4940815,MSV000089558_18865,MSV000092652_19183,1.3634853929952797,1.5310014458277739,TRUE,FALSE,NA,NA,NA,NA,No,1.4472434194115267
292,248.1139045544882,0.8378877,MSV000089558_7496,MSV000092652_5796,1.145886808746829,1.7453667905412413,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4456267996440353
437,286.1441697029646,2.093774,MSV000089558_10731,MSV000092652_9250,1.0052201962407425,1.8850645143160918,FALSE,FALSE,NA,NA,NA,NA,Yes,1.445142355278417
